4.802000	975.198000
19.208000	960.792000
43.218000	936.782000
76.832000	903.168000
120.050000	859.950000
172.872000	807.128000
235.298000	744.702000
307.328000	672.672000
388.962000	591.038000
480.200000	499.800000
581.042000	398.958000
691.488000	288.512000
811.538000	168.462000
941.192000	38.808000
